,subject,repeats,recalled,adj_rec
628,MTK00406,2.0,0.5666666666666667,0.5463906581740976
629,MTK00406,3.0,0.6083333333333333,0.7057003575818527
630,MTK00408,1.0,0.21666666666666665,0.35997876857749467
631,MTK00408,2.0,0.31666666666666665,0.5463906581740976
632,MTK00408,3.0,0.5583333333333333,0.7057003575818527
633,MTK00409,1.0,0.3833333333333333,0.35997876857749467
634,MTK00409,2.0,0.5333333333333333,0.5463906581740976
635,MTK00409,3.0,0.6666666666666667,0.7057003575818527
636,MTK00410,1.0,0.6166666666666666,0.35997876857749467
637,MTK00410,2.0,0.7833333333333333,0.5463906581740976
638,MTK00410,3.0,0.7916666666666667,0.7057003575818527
639,MTK00411,1.0,0.3,0.35997876857749467
640,MTK00411,2.0,0.4666666666666666,0.5463906581740976
641,MTK00411,3.0,0.8333333333333334,0.7057003575818527
642,MTK00413,1.0,0.16666666666666666,0.35997876857749467
643,MTK00413,2.0,0.55,0.5463906581740976
644,MTK00413,3.0,0.7583333333333333,0.7057003575818527
645,MTK00414,1.0,0.18333333333333332,0.35997876857749467
646,MTK00414,2.0,0.4333333333333333,0.5463906581740976
647,MTK00414,3.0,0.5666666666666667,0.7057003575818527
648,MTK00415,1.0,0.4666666666666666,0.35997876857749467
649,MTK00415,2.0,0.55,0.5463906581740976
650,MTK00415,3.0,0.7416666666666667,0.7057003575818527
651,MTK00416,1.0,0.7,0.35997876857749467
652,MTK00416,2.0,0.7166666666666666,0.5463906581740976
653,MTK00416,3.0,0.7416666666666667,0.7057003575818527
654,MTK00417,1.0,0.31666666666666665,0.35997876857749467
655,MTK00417,2.0,0.5,0.5463906581740976
656,MTK00417,3.0,0.5583333333333333,0.7057003575818527
657,MTK00418,1.0,0.5333333333333333,0.35997876857749467
658,MTK00418,2.0,0.8666666666666666,0.5463906581740976
659,MTK00418,3.0,0.9,0.7057003575818527
660,MTK00419,1.0,0.2,0.35997876857749467
661,MTK00419,2.0,0.35,0.5463906581740976
662,MTK00419,3.0,0.6666666666666667,0.7057003575818527
663,MTK00420,1.0,0.41666666666666663,0.35997876857749467
664,MTK00420,2.0,0.7,0.5463906581740976
665,MTK00420,3.0,0.7833333333333334,0.7057003575818527
666,MTK00421,1.0,0.4666666666666666,0.35997876857749467
667,MTK00421,2.0,0.7,0.5463906581740976
668,MTK00421,3.0,0.825,0.7057003575818527
669,MTK00422,1.0,0.6666666666666666,0.35997876857749467
670,MTK00422,2.0,0.7833333333333333,0.5463906581740976
671,MTK00422,3.0,0.875,0.7057003575818527
672,MTK00423,1.0,0.18333333333333332,0.35997876857749467
673,MTK00423,2.0,0.31666666666666665,0.5463906581740976
674,MTK00423,3.0,0.7083333333333333,0.7057003575818527
675,MTK00426,1.0,0.26666666666666666,0.35997876857749467
676,MTK00426,2.0,0.4666666666666666,0.5463906581740976
677,MTK00426,3.0,0.8,0.7057003575818527
678,MTK00428,1.0,0.06666666666666667,0.35997876857749467
679,MTK00428,2.0,0.4,0.5463906581740976
680,MTK00428,3.0,0.55,0.7057003575818527
681,MTK00429,1.0,0.19999999999999998,0.35997876857749467
682,MTK00429,2.0,0.3833333333333333,0.5463906581740976
683,MTK00429,3.0,0.6833333333333333,0.7057003575818527
684,MTK00435,1.0,0.5666666666666667,0.35997876857749467
685,MTK00435,2.0,0.7333333333333333,0.5463906581740976
686,MTK00435,3.0,0.8166666666666667,0.7057003575818527
687,MTK00439,1.0,0.4,0.35997876857749467
688,MTK00439,2.0,0.6333333333333333,0.5463906581740976
689,MTK00439,3.0,0.85,0.7057003575818527
690,MTK00440,1.0,0.41666666666666663,0.35997876857749467
691,MTK00440,2.0,0.5,0.5463906581740976
692,MTK00440,3.0,0.6416666666666667,0.7057003575818527
693,MTK00441,1.0,0.25,0.35997876857749467
694,MTK00441,2.0,0.3833333333333333,0.5463906581740976
695,MTK00441,3.0,0.675,0.7057003575818527
696,MTK00442,1.0,0.45,0.35997876857749467
697,MTK00442,2.0,0.5666666666666667,0.5463906581740976
698,MTK00442,3.0,0.6083333333333333,0.7057003575818527
699,MTK00443,1.0,0.2333333333333333,0.35997876857749467
700,MTK00443,2.0,0.41666666666666663,0.5463906581740976
701,MTK00443,3.0,0.625,0.7057003575818527
702,MTK00445,1.0,0.5,0.35997876857749467
703,MTK00445,2.0,0.6166666666666666,0.5463906581740976
704,MTK00445,3.0,0.725,0.7057003575818527
705,MTK00446,1.0,0.11666666666666667,0.35997876857749467
706,MTK00446,2.0,0.3833333333333333,0.5463906581740976
707,MTK00446,3.0,0.5,0.7057003575818527
708,MTK00447,1.0,0.3833333333333333,0.35997876857749467
709,MTK00447,2.0,0.5666666666666667,0.5463906581740976
710,MTK00447,3.0,0.8416666666666666,0.7057003575818527
711,MTK00449,1.0,0.26666666666666666,0.35997876857749467
712,MTK00449,2.0,0.6166666666666666,0.5463906581740976
713,MTK00449,3.0,0.7583333333333333,0.7057003575818527
714,MTK00450,1.0,0.21666666666666665,0.35997876857749467
715,MTK00450,2.0,0.55,0.5463906581740976
716,MTK00450,3.0,0.7166666666666667,0.7057003575818527
717,MTK00451,1.0,0.3,0.35997876857749467
718,MTK00451,2.0,0.5833333333333333,0.5463906581740976
719,MTK00451,3.0,0.6916666666666667,0.7057003575818527
720,MTK00452,1.0,0.2,0.35997876857749467
721,MTK00452,2.0,0.5166666666666666,0.5463906581740976
722,MTK00452,3.0,0.7,0.7057003575818527
723,MTK00453,1.0,0.31666666666666665,0.35997876857749467
724,MTK00453,2.0,0.4333333333333333,0.5463906581740976
725,MTK00453,3.0,0.6583333333333333,0.7057003575818527
726,MTK00454,1.0,0.75,0.35997876857749467
727,MTK00454,2.0,0.9166666666666666,0.5463906581740976
728,MTK00454,3.0,0.9166666666666666,0.7057003575818527
729,MTK00455,1.0,0.16666666666666666,0.35997876857749467
730,MTK00455,2.0,0.55,0.5463906581740976
731,MTK00455,3.0,0.8166666666666667,0.7057003575818527
732,MTK00456,1.0,0.2333333333333333,0.35997876857749467
733,MTK00456,2.0,0.45,0.5463906581740976
734,MTK00456,3.0,0.6916666666666667,0.7057003575818527
735,MTK00457,1.0,0.41666666666666663,0.35997876857749467
736,MTK00457,2.0,0.7,0.5463906581740976
737,MTK00457,3.0,0.7833333333333334,0.7057003575818527
738,MTK00458,1.0,0.21666666666666665,0.35997876857749467
739,MTK00458,2.0,0.55,0.5463906581740976
740,MTK00458,3.0,0.7666666666666667,0.7057003575818527
741,MTK00459,1.0,0.2833333333333333,0.35997876857749467
742,MTK00459,2.0,0.45,0.5463906581740976
743,MTK00459,3.0,0.6666666666666666,0.7057003575818527
744,MTK00460,1.0,0.36666666666666664,0.35997876857749467
745,MTK00460,2.0,0.7166666666666666,0.5463906581740976
746,MTK00460,3.0,0.8166666666666667,0.7057003575818527
747,MTK00461,1.0,0.2333333333333333,0.35997876857749467
748,MTK00461,2.0,0.4,0.5463906581740976
749,MTK00461,3.0,0.6,0.7057003575818527
750,MTK00462,1.0,0.3833333333333333,0.35997876857749467
751,MTK00462,2.0,0.5333333333333333,0.5463906581740976
752,MTK00462,3.0,0.6666666666666667,0.7057003575818527
753,MTK00463,1.0,0.26666666666666666,0.35997876857749467
754,MTK00463,2.0,0.3333333333333333,0.5463906581740976
755,MTK00463,3.0,0.5166666666666667,0.7057003575818527
756,MTK00466,1.0,0.36666666666666664,0.35997876857749467
757,MTK00466,2.0,0.8,0.5463906581740976
758,MTK00466,3.0,0.85,0.7057003575818527
759,MTK00469,1.0,0.4333333333333333,0.35997876857749467
760,MTK00469,2.0,0.7166666666666667,0.5463906581740976
761,MTK00469,3.0,0.8833333333333334,0.7057003575818527
762,MTK00475,1.0,0.2833333333333333,0.35997876857749467
763,MTK00475,2.0,0.45,0.5463906581740976
764,MTK00475,3.0,0.7333333333333333,0.7057003575818527
765,MTK00480,1.0,0.5166666666666666,0.35997876857749467
766,MTK00480,2.0,0.7,0.5463906581740976
767,MTK00480,3.0,0.9083333333333334,0.7057003575818527
768,MTK00486,1.0,0.15,0.35997876857749467
769,MTK00486,2.0,0.5666666666666667,0.5463906581740976
770,MTK00486,3.0,0.8083333333333333,0.7057003575818527
771,MTK00491,1.0,0.16666666666666666,0.35997876857749467
772,MTK00491,2.0,0.3,0.5463906581740976
773,MTK00491,3.0,0.7083333333333333,0.7057003575818527
774,MTK00498,1.0,0.5,0.35997876857749467
775,MTK00498,2.0,0.6166666666666666,0.5463906581740976
776,MTK00498,3.0,0.725,0.7057003575818527
777,MTK00501,1.0,0.7666666666666666,0.35997876857749467
778,MTK00501,2.0,0.9666666666666666,0.5463906581740976
779,MTK00501,3.0,0.9666666666666666,0.7057003575818527
780,MTK00529,1.0,0.35,0.35997876857749467
781,MTK00529,2.0,0.36666666666666664,0.5463906581740976
782,MTK00529,3.0,0.5666666666666667,0.7057003575818527
783,MTK00531,1.0,0.18333333333333332,0.35997876857749467
784,MTK00531,2.0,0.26666666666666666,0.5463906581740976
785,MTK00531,3.0,0.6416666666666667,0.7057003575818527
786,MTK00543,1.0,0.25,0.35997876857749467
787,MTK00543,2.0,0.31666666666666665,0.5463906581740976
788,MTK00543,3.0,0.65,0.7057003575818527
789,MTK00582,1.0,0.31666666666666665,0.35997876857749467
790,MTK00582,2.0,0.4333333333333333,0.5463906581740976
791,MTK00582,3.0,0.6916666666666667,0.7057003575818527
792,MTK00594,1.0,0.6166666666666666,0.35997876857749467
793,MTK00594,2.0,0.7,0.5463906581740976
794,MTK00594,3.0,0.6916666666666667,0.7057003575818527
795,MTK00598,1.0,0.31666666666666665,0.35997876857749467
796,MTK00598,2.0,0.5333333333333333,0.5463906581740976
797,MTK00598,3.0,0.7416666666666667,0.7057003575818527
798,MTK00599,1.0,0.16666666666666666,0.35997876857749467
799,MTK00599,2.0,0.4333333333333333,0.5463906581740976
800,MTK00599,3.0,0.5916666666666667,0.7057003575818527
801,MTK00601,1.0,0.5666666666666667,0.35997876857749467
802,MTK00601,2.0,0.65,0.5463906581740976
803,MTK00601,3.0,0.825,0.7057003575818527
804,MTK00602,1.0,0.31666666666666665,0.35997876857749467
805,MTK00602,2.0,0.4833333333333333,0.5463906581740976
806,MTK00602,3.0,0.5333333333333333,0.7057003575818527
807,MTK00604,1.0,0.4666666666666666,0.35997876857749467
808,MTK00604,2.0,0.4833333333333333,0.5463906581740976
809,MTK00604,3.0,0.65,0.7057003575818527
810,MTK00605,1.0,0.6666666666666666,0.35997876857749467
811,MTK00605,2.0,0.8,0.5463906581740976
812,MTK00605,3.0,0.7416666666666667,0.7057003575818527
813,MTK00606,1.0,0.2833333333333333,0.35997876857749467
814,MTK00606,2.0,0.6,0.5463906581740976
815,MTK00606,3.0,0.6916666666666667,0.7057003575818527
816,MTK00607,1.0,0.4,0.35997876857749467
817,MTK00607,2.0,0.6166666666666666,0.5463906581740976
818,MTK00607,3.0,0.8166666666666667,0.7057003575818527
819,MTK00608,1.0,0.4,0.35997876857749467
820,MTK00608,2.0,0.6833333333333333,0.5463906581740976
821,MTK00608,3.0,0.8416666666666666,0.7057003575818527
822,MTK00609,1.0,0.6,0.35997876857749467
823,MTK00609,2.0,0.75,0.5463906581740976
824,MTK00609,3.0,0.875,0.7057003575818527
825,MTK00610,1.0,0.18333333333333332,0.35997876857749467
826,MTK00610,2.0,0.4333333333333333,0.5463906581740976
827,MTK00610,3.0,0.6666666666666666,0.7057003575818527
828,MTK00612,1.0,0.3,0.35997876857749467
829,MTK00612,2.0,0.4666666666666666,0.5463906581740976
830,MTK00612,3.0,0.8333333333333334,0.7057003575818527
831,MTK00613,1.0,0.4666666666666666,0.35997876857749467
832,MTK00613,2.0,0.55,0.5463906581740976
833,MTK00613,3.0,0.7416666666666667,0.7057003575818527
834,MTK00614,1.0,0.7,0.35997876857749467
835,MTK00614,2.0,0.7166666666666666,0.5463906581740976
836,MTK00614,3.0,0.7416666666666667,0.7057003575818527
837,MTK00615,1.0,0.31666666666666665,0.35997876857749467
838,MTK00615,2.0,0.5,0.5463906581740976
839,MTK00615,3.0,0.5583333333333333,0.7057003575818527
840,MTK00616,1.0,0.5333333333333333,0.35997876857749467
841,MTK00616,2.0,0.8666666666666666,0.5463906581740976
842,MTK00616,3.0,0.9,0.7057003575818527
843,MTK00617,1.0,0.6666666666666666,0.35997876857749467
844,MTK00617,2.0,0.7833333333333333,0.5463906581740976
845,MTK00617,3.0,0.875,0.7057003575818527
846,MTK00618,1.0,0.18333333333333332,0.35997876857749467
847,MTK00618,2.0,0.31666666666666665,0.5463906581740976
848,MTK00618,3.0,0.7083333333333333,0.7057003575818527
849,MTK00621,1.0,0.26666666666666666,0.35997876857749467
850,MTK00621,2.0,0.4666666666666666,0.5463906581740976
851,MTK00621,3.0,0.8,0.7057003575818527
852,MTK00623,1.0,0.06666666666666667,0.35997876857749467
853,MTK00623,2.0,0.4,0.5463906581740976
854,MTK00623,3.0,0.55,0.7057003575818527
855,MTK00624,1.0,0.19999999999999998,0.35997876857749467
856,MTK00624,2.0,0.3833333333333333,0.5463906581740976
857,MTK00624,3.0,0.6833333333333333,0.7057003575818527
858,MTK00630,1.0,0.5666666666666667,0.35997876857749467
859,MTK00630,2.0,0.7333333333333333,0.5463906581740976
860,MTK00630,3.0,0.8166666666666667,0.7057003575818527
861,MTK00633,1.0,0.4,0.35997876857749467
862,MTK00633,2.0,0.6333333333333333,0.5463906581740976
863,MTK00633,3.0,0.85,0.7057003575818527
864,MTK00634,1.0,0.2333333333333333,0.35997876857749467
865,MTK00634,2.0,0.41666666666666663,0.5463906581740976
866,MTK00634,3.0,0.625,0.7057003575818527
867,MTK00636,1.0,0.26666666666666666,0.35997876857749467
868,MTK00636,2.0,0.6166666666666666,0.5463906581740976
869,MTK00636,3.0,0.7583333333333333,0.7057003575818527
870,MTK00637,1.0,0.3,0.35997876857749467
871,MTK00637,2.0,0.5833333333333333,0.5463906581740976
872,MTK00637,3.0,0.6916666666666667,0.7057003575818527
873,MTK00638,1.0,0.75,0.35997876857749467
874,MTK00638,2.0,0.9166666666666666,0.5463906581740976
875,MTK00638,3.0,0.9166666666666666,0.7057003575818527
876,MTK00639,1.0,0.16666666666666666,0.35997876857749467
877,MTK00639,2.0,0.55,0.5463906581740976
878,MTK00639,3.0,0.8166666666666667,0.7057003575818527
879,MTK00640,1.0,0.2333333333333333,0.35997876857749467
880,MTK00640,2.0,0.45,0.5463906581740976
881,MTK00640,3.0,0.6916666666666667,0.7057003575818527
882,MTK00641,1.0,0.21666666666666665,0.35997876857749467
883,MTK00641,2.0,0.55,0.5463906581740976
884,MTK00641,3.0,0.7666666666666667,0.7057003575818527
885,MTK00642,1.0,0.2833333333333333,0.35997876857749467
886,MTK00642,2.0,0.45,0.5463906581740976
887,MTK00642,3.0,0.6666666666666666,0.7057003575818527
888,MTK00643,1.0,0.36666666666666664,0.35997876857749467
889,MTK00643,2.0,0.7166666666666666,0.5463906581740976
890,MTK00643,3.0,0.8166666666666667,0.7057003575818527
891,MTK00644,1.0,0.2333333333333333,0.35997876857749467
892,MTK00644,2.0,0.4,0.5463906581740976
893,MTK00644,3.0,0.6,0.7057003575818527
894,MTK00645,1.0,0.26666666666666666,0.35997876857749467
895,MTK00645,2.0,0.3333333333333333,0.5463906581740976
896,MTK00645,3.0,0.5166666666666667,0.7057003575818527
897,MTK00653,1.0,0.16666666666666666,0.35997876857749467
898,MTK00653,2.0,0.3,0.5463906581740976
899,MTK00653,3.0,0.425,0.7057003575818527
900,MTK01314,1.0,0.4,0.35997876857749467
901,MTK01314,2.0,0.5833333333333333,0.5463906581740976
902,MTK01314,3.0,0.675,0.7057003575818527
903,MTK01704,1.0,0.3,0.35997876857749467
904,MTK01704,2.0,0.45,0.5463906581740976
905,MTK01704,3.0,0.4,0.7057003575818527
906,MTK01705,1.0,0.18333333333333332,0.35997876857749467
907,MTK01705,2.0,0.4666666666666666,0.5463906581740976
908,MTK01705,3.0,0.6333333333333333,0.7057003575818527
909,MTK01709,1.0,0.2,0.35997876857749467
910,MTK01709,2.0,0.36666666666666664,0.5463906581740976
911,MTK01709,3.0,0.5083333333333333,0.7057003575818527
912,MTK01711,1.0,0.36666666666666664,0.35997876857749467
913,MTK01711,2.0,0.4666666666666666,0.5463906581740976
914,MTK01711,3.0,0.75,0.7057003575818527
915,MTK01712,1.0,0.21666666666666665,0.35997876857749467
916,MTK01712,2.0,0.5166666666666666,0.5463906581740976
917,MTK01712,3.0,0.7666666666666667,0.7057003575818527
918,MTK01715,1.0,0.6,0.35997876857749467
919,MTK01715,2.0,0.8666666666666666,0.5463906581740976
920,MTK01715,3.0,0.875,0.7057003575818527
921,MTK01716,1.0,0.31666666666666665,0.35997876857749467
922,MTK01716,2.0,0.5666666666666667,0.5463906581740976
923,MTK01716,3.0,0.7,0.7057003575818527
924,MTK01720,1.0,0.18333333333333332,0.35997876857749467
925,MTK01720,2.0,0.41666666666666663,0.5463906581740976
926,MTK01720,3.0,0.675,0.7057003575818527
927,MTK01724,1.0,0.4833333333333333,0.35997876857749467
928,MTK01724,2.0,0.5833333333333333,0.5463906581740976
929,MTK01724,3.0,0.7583333333333333,0.7057003575818527
930,MTK01725,1.0,0.31666666666666665,0.35997876857749467
931,MTK01725,2.0,0.5,0.5463906581740976
932,MTK01725,3.0,0.7416666666666667,0.7057003575818527
933,MTK01726,1.0,0.2833333333333333,0.35997876857749467
934,MTK01726,2.0,0.4833333333333333,0.5463906581740976
935,MTK01726,3.0,0.775,0.7057003575818527
936,MTK01727,1.0,0.5666666666666667,0.35997876857749467
937,MTK01727,2.0,0.8833333333333334,0.5463906581740976
938,MTK01727,3.0,0.95,0.7057003575818527
939,MTK01731,1.0,0.4666666666666666,0.35997876857749467
940,MTK01731,2.0,0.8,0.5463906581740976
941,MTK01731,3.0,0.8666666666666666,0.7057003575818527
